Symbol,Date,High,Low,Open,Close
SOL,2021-09-04,150.721,135.681,146.487,138.998
SOL,2021-09-05,145.258,135.011,139.01,142.138
SOL,2021-09-06,166.206,137.512,142.137,164.316
SOL,2021-09-07,200,134.242,164.377,173.4
SOL,2021-09-08,198,146.69,173.4,191.03
SOL,2021-09-09,216.47,180.901,190.927,187.908
SOL,2021-09-10,197.489,167.808,187.907,179.51
SOL,2021-09-11,193.775,175.3,179.557,179.122
SOL,2021-09-12,181.675,170.175,179.122,174.272
SOL,2021-09-13,175.153,150.331,174.288,169.797
SOL,2021-09-14,171.95,142,169.57,158.64
SOL,2021-09-15,166.386,153.75,158.64,158.433
SOL,2021-09-16,162.95,147.254,158.478,152.043
SOL,2021-09-17,153.341,134.1,152.018,147.592
SOL,2021-09-18,171.726,144.2,147.619,169.336
SOL,2021-09-19,171.06,150.66,169.391,152.842
SOL,2021-09-20,153.432,130.275,152.81,132.567
SOL,2021-09-21,144.653,116,132.622,124.3
SOL,2021-09-22,152.408,122.105,124.219,148.197
SOL,2021-09-23,152.477,143.021,148.19,150.034
SOL,2021-09-24,151.421,128,150,139.308
SOL,2021-09-25,144.09,133.554,139.272,136.117
SOL,2021-09-26,140.888,125,136.109,135.698
SOL,2021-09-27,149,133.75,135.632,136.35
SOL,2021-09-28,139.484,128.167,136.378,132.182
SOL,2021-09-29,140.156,131.101,132.214,135.304
SOL,2021-09-30,142.951,134.069,135.241,141.358
SOL,2021-10-01,165,138.242,141.358,161.649
SOL,2021-10-02,175.108,156.24,161.682,168.979
SOL,2021-10-03,177.935,165.537,169.057,173.129
SOL,2021-10-04,173.151,162.102,173.15,167.212
SOL,2021-10-05,170.25,160,167.231,164.623
SOL,2021-10-06,165.527,150.29,164.679,153.922
SOL,2021-10-07,161.5,150.35,153.949,154.338
SOL,2021-10-08,169,152.368,154.355,158.833
SOL,2021-10-09,161.581,154.23,158.858,156.827
SOL,2021-10-10,158.554,145.67,156.783,147.624
SOL,2021-10-11,154,140.175,147.637,144.853
SOL,2021-10-12,153.626,137.66,144.854,152.452
SOL,2021-10-13,155.549,144.344,152.441,148.039
SOL,2021-10-14,155.65,147.318,148.068,150.016
SOL,2021-10-15,165.268,146.75,150.026,163.214
SOL,2021-10-16,164.766,156.578,163.193,157.562
SOL,2021-10-17,167.5,153.2,157.615,160.097
SOL,2021-10-18,162.952,155,160.132,157.15
SOL,2021-10-19,159.4,153.183,157.125,155.85
SOL,2021-10-20,176.89,155.144,155.852,176.787
SOL,2021-10-21,194.415,176.759,176.759,190.473
SOL,2021-10-22,215,188.025,190.501,196.247
SOL,2021-10-23,205.719,192.017,196.246,197.707
SOL,2021-10-24,205,185.313,197.71,202.304
SOL,2021-10-25,218.97,198.127,202.303,209.6
SOL,2021-10-26,214.163,196.446,209.585,199.857
SOL,2021-10-27,205.599,179.761,199.911,184.682
SOL,2021-10-28,201.561,181.75,184.682,195.377
SOL,2021-10-29,205.307,194.627,195.481,200.439
SOL,2021-10-30,200.687,187.51,200.428,195.913
SOL,2021-10-31,205.264,185.584,195.924,202.673
SOL,2021-11-01,211.687,197.85,202.673,204.035
SOL,2021-11-02,222.428,201.024,204.061,221.168
SOL,2021-11-03,246.884,216.003,221.031,243.553
SOL,2021-11-04,250.566,234.421,243.525,247.244
SOL,2021-11-05,248.622,230.537,247.202,236.364
SOL,2021-11-06,260,235.016,236.306,258.763
SOL,2021-11-07,258.926,245.8,258.764,249.808
SOL,2021-11-08,253.391,240.583,249.807,248.422
SOL,2021-11-09,253.259,237.536,248.354,239.045
SOL,2021-11-10,248.163,217,239.045,233.277
SOL,2021-11-11,246.49,229.508,233.2,233.498
SOL,2021-11-12,239,221,233.477,228.53
SOL,2021-11-13,242.098,224.919,228.486,241.776
SOL,2021-11-14,242.07,230.481,241.718,238.702
SOL,2021-11-15,246.382,234.316,238.735,238.218
SOL,2021-11-16,238.219,214.469,238.217,219.155
SOL,2021-11-17,222.525,209.943,219.191,219.044
SOL,2021-11-18,222.886,186.77,219.04,195.252
SOL,2021-11-19,220,189.266,195.265,215.385
SOL,2021-11-20,221.374,206,215.441,217.865
SOL,2021-11-21,235.584,210.622,217.865,230.785
SOL,2021-11-22,232.269,211.757,230.752,215.788
SOL,2021-11-23,226.193,211,215.768,221.97
SOL,2021-11-24,222.073,200.14,221.971,205.685
SOL,2021-11-25,216.5,202.054,205.752,210.139
SOL,2021-11-26,210.647,182.91,210.124,192.541
SOL,2021-11-27,199.511,190.627,192.481,192.952
SOL,2021-11-28,203.009,181.067,192.942,200.907
SOL,2021-11-29,212.993,199.863,200.838,204.187
SOL,2021-11-30,218.549,199.711,204.205,208.676
SOL,2021-12-01,232.492,207.821,208.716,229.928
SOL,2021-12-02,243.564,220.113,229.928,233.845
SOL,2021-12-03,239.609,204.12,233.808,211.757
SOL,2021-12-04,213,176,211.701,201.114
SOL,2021-12-05,204.78,181.5,201.102,196.687
SOL,2021-12-06,197.875,176.45,196.758,193.751
SOL,2021-12-07,204.338,188.06,193.721,190.366
SOL,2021-12-08,196.506,183.76,190.417,194.792
SOL,2021-12-09,196.818,178.775,194.792,181.45
SOL,2021-12-10,184.72,167.45,181.46,167.77
SOL,2021-12-11,173.88,161.51,167.63,172.16
SOL,2021-12-12,176.95,167.8,172.27,172.93
SOL,2021-12-13,172.98,148.03,172.93,155.19
SOL,2021-12-14,163.36,149.65,155.19,161.38
SOL,2021-12-15,186,156.94,161.34,178.57
SOL,2021-12-16,189.61,174.11,178.59,176.94
SOL,2021-12-17,182.51,168.03,176.92,175.55
SOL,2021-12-18,184.39,171.01,175.58,182.91
SOL,2021-12-19,189.42,178.31,182.91,179.95
SOL,2021-12-20,181.32,168.3,179.99,174.06
SOL,2021-12-21,182.78,170.27,174.06,179.75
SOL,2021-12-22,187.56,177.12,179.75,178.45
SOL,2021-12-23,193.76,175.66,178.45,190.07
SOL,2021-12-24,197.59,184.1,190.11,190.65
SOL,2021-12-25,195.5,189.26,190.66,193.06
SOL,2021-12-26,200.69,190.31,193.1,198
SOL,2021-12-27,204.9,194.83,198,195.74
SOL,2021-12-28,195.77,176.23,195.77,177.27
SOL,2021-12-29,180.65,170.05,177.32,170.64
SOL,2021-12-30,175.79,168.07,170.63,172.52
SOL,2021-12-31,177.7,167.63,172.52,169.88
SOL,2022-01-01,179.25,169.93,169.98,179.21
SOL,2022-01-02,179.56,174.41,179.19,176.32
SOL,2022-01-03,176.46,166.73,176.33,170.13
SOL,2022-01-04,173.88,166.5,170.19,167.72
SOL,2022-01-05,171.34,155.3,167.72,157.64
